"bb-0 href","normal","is-hidden_small","bb-0","bb-0 href 2","js-List","js-List href"
"","","The LNP Alliance is a strategic collaboration uniting industry leaders to accelerate the development of next-generation lipid nanoparticle (LNP) therapeutics. By combining advanced lipid chemistry, pr...","","","LNP Alliance","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00130245"
"","","","","","Long Island University","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01013855"
"","","x","","","Longevity lab","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00956090"
"","","","","","Lonza","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00898302"
"","","","","","Lonza","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01014944"
"","","LOTTE Biologics is a global contract development and manufacturing organization delivering integrated biologics and bioconjugate services across the full product lifecycle. Our capabilities encompass ...","","","LOTTE BIOLOGICS","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00875281"
"","","LSK Global PS delivers a comprehensive, end-to-end clinical development model built on 26 years of industry experience, aligning strategy, operations, data, and regulatory functions to minimize delays...","","","LSK Global PS","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00647358"
"","","At LTS, our purpose drives everything we do: We CARE for patients, our partners, employees and communities, we CREATE innovative drug delivery solutions, and we DELIVER high-quality products to global...","","","LTS Lohmann Therapy Systems, Corp.","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00185741"
"","","","","","Lupin Manufacturing Solutions Limited","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01014217"
"","","","","","Lyda Hill Philanthropies","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00867547"
"","","Lyophilization Technology, Inc. (LTI) is a specialized CDMO dedicated exclusively to lyophilization for pharmaceutical, biotechnology, and diagnostic products. With more than 34 years of experience, L...","","","Lyophilization Technology, Inc.","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00343524"
"","","","","","M42","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00979759"
"","","Mabion Biologics is a Poland-based large-molecule CDMO specializing in the development and GMP manufacturing of biologics, including monoclonal antibodies, biosimilars, recombinant proteins, therapeut...","","","Mabion S.A","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00820670"
"","","xxx","","","Mabion S.A.","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00963226"
"","","MabPlex offers end-to-end CDMO services, including Cell Banking, Protein-Related Drug DS/DP Manufacturing, ADC DS/DP Manufacturing, and Product Testing in compliance with US FDA, European EMA, and Chi...","","","MabPlex USA","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00960427"
"","","The Alabama Department of Commerce serves as the state’s primary economic development agency, working to support business growth and long-term economic vitality. It promotes Alabama as a competitive l...","","","Made in Alabama","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00949983"
"","","","","","Magellan IP Propriedade Intelectual LTDA","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00954413"
"","","","","","Maj Institute of Pharmacology Polish Academy of Sciences","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00930356"
"","","","","","Malaghan Insitute of Medical Research","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00223257"
"","","Founded in 1961, Marjan Farma has been a trusted pharmaceutical industry, developing, producing and marketing innovative products to promote health, well-being and quality of life.  We are proud to ha...","","","Marjan Farma","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00404362"
"","","","","","Marken, UPS Healthcare Precision Logistics","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00068797"
"","","","","","Marlborough Economic Development Corporation","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00424216"
"","","MaRS is Canada’s anchor innovation hub, a place where science, technology and entrepreneurship come together to solve the world’s toughest challenges. We provide startups and scale-ups with commercial...","","","MaRS Discovery District","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00068801"
"","","As the state's primary economic development agency, we stimulate private investment and create jobs by attracting new businesses, encouraging the expansion and retention of existing companies, and pro...","","","Maryland Department of Commerce","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00198745"
"","","As the state's primary economic development agency, we stimulate private investment and create jobs by attracting new businesses, encouraging the expansion and retention of existing companies, and pro...","","","Maryland Department of Commerce","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00000707"
"","","","","","Maryland Tech Council","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00957143"
"","","","","","Maryland Tech Council / BioHub Maryland","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01012222"
"","","","","","Maryland Technology Development Corporation","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00943920"
"","","","","","Masdar City","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00935647"
"","","In 1965 a young lawyer left a historic law firm in Milan to embark on the adventure of a lifetime, founding his own offices so he could devote his time mainly to business and banking law.  His courage...","","","Masotti Cassella","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00855656"
"","","N/A","","","Massachusetts Life Sciences Center","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00128360"
"","","At MassBio, our mission is to drive innovation in the biotechnology and pharmaceutical industries worldwide by fostering a supportive and dynamic business environment in Massachusetts. We are committe...","","","Massachusetts Pavilion","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00891621"
"","","X","","","MassBio","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00002274"
"","","MasterControl Inc. is a leading provider of cloud-based quality and manufacturing software for life sciences and other regulated industries. For three decades, our mission has been the same as that of...","","","MasterControl Inc.","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00524295"
"","","","","","Match Day Lounge","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00000688"
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00953190","Mavatar","Mavatar is a global specialist in AI-driven precision medicine solutions for all diseases. Built on over 20 years of scientific research, Mavatar’s proprietary DINA (Deep Integrated Network Analysis) ...","3417","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00953190&booth=3417&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00485026","Mayo Clinic - Destination Medical Center","","4507","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00485026&booth=4507&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00888418","Mayo Clinic / Discovery Oasis","","1811","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00888418&booth=1811&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01004221","MB4 Productions","","3143","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=01004221&booth=3143&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00628641","medac pharma production a.s.","x","5243","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00628641&booth=5243&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00956024","MEDBIOINFORMATICS SOLUTIONS","Biomedical data is vast, fragmented, and inconsistent — spread across millions of publications, clinical databases, genomic repositories, and regulatory submissions. The teams that win in drug discove...","2613","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00956024&booth=2613&show_id=BIO2026","",""
"","","""Create a virtuous cycle in clinical trials to provide more treatment opportunities for patients.""    MEDIAIPLUS provides innovative solutions to help pharmaceutical, biotech, and medical device compa...","","","MEDIAIPLUS, Inc.","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00936915"
"","","","","","MEDIARK Inc.","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00936507"
"","","Medical Alley is the foremost Life Science organization representing +800 partners across the healthcare continuum. Our partners have the ability to connect with peer organizations, vet potential publ...","","","Medical Alley","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00002276"
"","","Medical and Pharmaceutical Industry Technology and Development  Center (PITDC), founded in 1993, is a nonprofit organization donated  by the Ministry of Economic Affairs and the domestic pharmaceutica...","","","Medical and Pharmaceutical Industry Technology and Development Center","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00815052"
"","","","","","Medical Research Agency","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00891611"
"","","x","","","Medical University of South Carolina, Zucker Institute","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00069032"
"","","Medicilon is a leading CRO company that provides comprehensive drug R&D services on a global scale.  Medicilon has 21 years experience in the industry and has supported more than 2000 client R&D progr...","","","Medicilon USA Corp","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00886950"
"","","Medicines Discovery Catapult (MDC) is a Life Sciences service dedicated to turning drug discovery into commercial breakthroughs.   At the frontier of drug discovery, MDC works with entrepreneurial  sc...","","","Medicines Discovery Catapult","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00534780"
"","","","","","Medigen Vaccine Biologics Corp.","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01004057"
"","","MediOrigin Technology Limited is a start-up company dedicated to deliver flexible endoscope robotic devices based on magnet actuation and robotics technologies. We are the pioneers of conducting resea...","","","MediOrigin Technology Limited","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01013550"
"","","MediTox s.r.o. is a GLP-certified CRO providing comprehensive preclinical development, toxicology, safety assessment, and translational research services for pharmaceutical, biotechnology, veterinary,...","","","MediTox s.r.o.","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00411798"
"","","MedTech Barcelona is a biotech company specializing in advanced in vitro solutions and unique technology that enables cell shipping at room temperature. It focuses on ready-to-use, cell-based solution...","","","MEDTECH BARCELONA","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00956984"
"","","High quality therapeutics and diagnostics solutions for patients, ethics as our underlying principle, dedication to innovation and advancement, strong people centricity and environmental sustainabilit...","","","Menarini Biotech","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00032817"
"","","Mentor Technical Group is a specialized technical services firm supporting FDA-regulated life science companies across pharmaceutical, biotechnology, and medical device manufacturing and R&D operation...","","","Mentor Technical Group","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00847558"
"","","MEPSGEN is a biotechnology company that develops human microphysiological systems as predictive models of human physiology, along with groundbreaking microfluidic platforms spanning from lab-scale nan...","","","MEPSGEN","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00867595"
"","","At Merck, known as MSD outside of the United States and Canada, we are unified around our purpose: We use the power of leading-edge science to save and improve lives around the world. For more than 13...","","","Merck","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00000428"
"","","MERIT is an innovative clinical endpoint expert providing attentive expertise in our therapeutic areas. We partner with CROs, pharma, and biotech companies to deliver reliable endpoint services in glo...","","","MERIT","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00895630"
"","","","","","Merxin Ltd","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00922009"
"","","META Pharmaceuticals is one of the first innovative drug companies in Hong Kong and Asia focused on the emerging field of immunometabolism—our core focus is on novel therapies targeting the metabolic ...","","","Meta Pharmaceuticals (HK) Limited","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00926750"
"","","MEX BIO Pavilion – BIO International Convention 2026    The MEX BIO Pavilion represents Mexico’s coordinated national presence at the BIO International Convention, the world’s leading global event for...","","","Mexico Pavilion (MEX BIO)","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00896365"
